,dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
257,15,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",": Vielen Dank, hören Sie, vielen Dank Tribbiani, . Oh mein Gott, schau auf die Zeit, ich muss den Bus zum Ball erwischen.",Mr. Treeger,24,joy
258,15,"Oh well, okay, good luck.","Oh, gut, okay, viel Glück.",Joey,5,non-neutral
259,15,: Yeah.,: Ja.,Mr. Treeger,2,neutral
260,15,Unless you wanna practice the Foxtrot again? Or-or the Tango?,"Es sei denn, Sie wollen wieder üben den Foxtrott? Oder-oder den Tango?",Joey,10,neutral
261,15,": Ahh, thanks but no. You see I-I think I'm ready to dance with girls.",": Ahh, danke, aber nein. Siehst du, ich denke, ich bin bereit, mit Mädchen zu tanzen.",Mr. Treeger,15,neutral
262,15,Okay.,Okay...,Joey,1,neutral
263,15,: Yeah.,: Ja.,Mr. Treeger,2,neutral
264,15,Go get 'em Treeger.,Go get 'em Treeger.,Joey,4,neutral
265,15,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",": Gut.  Hey, ahh, willst du mitkommen? Marge hat eine Freundin.",Mr. Treeger,11,neutral
266,15,Really?,Wirklich? Ja.,Joey,1,surprise
267,15,": Yeah, you could dance real good with her, she's the same size as me.",": Ja, du könntest richtig gut mit ihr tanzen, sie hat die gleiche Größe wie ich.",Mr. Treeger,15,neutral
268,15,"No, I'm good.","Nein, ich bin gut.",Joey,3,neutral
269,16,"Oh God, this is so nerve wracking! How-how do you do this?","Oh Gott, das ist so nervenaufreibend! Wie... wie machst du das?",Ross,12,non-neutral
270,16,"Well, unfortunately, I don't get many callbacks so",Leider bekomme ich nicht viele Rückrufe.,Joey,8,neutral
271,16,Is it a good sign that they asked us to hang around after the audition?,"Ist es ein gutes Zeichen, dass sie uns gebeten haben, nach dem Vorsprechen noch etwas zu bleiben?",Carol,15,surprise
272,16,Who knows?,Wer weiß das schon?,Joey,2,neutral
273,16,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.","Okay, äh, wir haben es auf Raymond, Ben, Kyle und Joey eingegrenzt. Der Rest von euch, ich danke euch vielmals.",The Casting Director,21,neutral
274,16,Yes!! I knew it!!  Bye-bye! So long! Later!,Ja!! Ich wusste es!!  Bye-bye! Macht's gut! Bis später!,Ross,8,joy
275,16,Oh this is great! I might actually get to play Ben's dad!,"Oh, das ist ja toll. Ich könnte tatsächlich bekommen, um Bens Vater zu spielen!",Joey,12,joy
276,16,Yeah!,"Ja, genau!",Ross,1,joy
277,16,"Actually, that can't happen.","Eigentlich, das kann nicht passieren.",The Casting Director,4,neutral
278,16,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.","Ja, weil Sie alle haben so unterschiedliche Blicke, wir sind Sie mit Raymond setzen und Kyle mit Ben.",The Casting Director,17,neutral
279,16,So it'll be either you two  or you two.,Also wird es entweder Sie zwei oder Sie zwei sein.,The Casting Director,9,neutral
280,16,"Man, this is gonna be kinda weird.","Mann, das wird irgendwie seltsam sein.",Joey,7,non-neutral
281,16,"Yeah, it is.","Ja, ist es.",Ross,3,neutral
282,16,"No, we-we're gonna be like best friends, that's why it's gonna be weird.","Nein, wir-wir werden wie beste Freunde sein, deshalb wird es komisch sein.",Ross,13,neutral
283,17,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.","Okay, komm schon, ich kann nicht heiraten, bis ich etwas Altes, etwas Neues, etwas Geborgtes und etwas Blaues habe.",Monica,19,non-neutral
284,17,"Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.","Okay, schon gut, schon gut, schon gut! Schon gut!  Okay, hier ist etwas, hier ist etwas Blaues und Neues.",Chandler,16,joy
285,17,Please!,Bitte!,Ross,1,non-neutral
286,17,Are you kidding?,Machst du Witze?,Ross,3,non-neutral
287,17,"I-I hurt three huge men, I gave a guy a bloody nose-I mean I-I'm not proud of it but, I really am.","Ich habe drei große Männer verletzt, ich habe einem Kerl eine blutige Nase verpasst, ich meine, ich bin nicht stolz darauf, aber ich bin es wirklich.",Ross,22,non-neutral
288,17,"And it's all because of you, wonderful, amazing you.","Und das alles wegen dir, wundervolles, erstaunliches Du.",Ross,9,joy
289,17,I think you've got concussion.,"Ich glaube, du hast eine Gehirnerschütterung.",Emily,5,fear
290,17,"No, no, I'm serious. Thank you.","Nein, nein, ich meine es ernst. Nein, nein, ich meine es ernst. Danke.",Ross,6,joy
291,17,You're welcome.  I'm sorry. Did I hurt you?,Nichts zu danken.  Tut mir leid. Habe ich dir wehgetan? Habe ich Ihnen wehgetan?,Emily,8,fear
292,17,"It's worth the pain.  Y'know what, you know what? It's not.","Es ist den Schmerz wert.  Weißt du was, weißt du was? Das ist es nicht.",Ross,11,non-neutral
293,18,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,"Wow! Die Sache mit Mike war interessant! Ich weiß nicht, wie es mit Phoebe und David weitergehen wird.",Monica,16,surprise
294,18,"I do! Want a hint? huh? ""I do""  ""I do"".","Ich schon! Willst du einen Tipp? Hm? ""Ich will"" ""Ich will"".",Chandler,10,non-neutral
295,18,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.","Ok, ich spüre, dass das ein Wortspiel ist, denn du bist rosa vor kaum kontrollierter Freude.",Monica,19,neutral
296,18,David is going to propose to Phoebe.,David wird Phoebe einen Antrag machen.,Chandler,7,joy
297,18,What?  Why?,Wie bitte?  Was? Warum?,Monica,2,surprise
298,18,"Be-cause, we were talking about ways that he could beat Mike and I told him that Phoebe wanted to get married.","Weil wir darüber sprachen, wie er Mike schlagen kann und ich sagte, dass Phoebe heiraten will.",Chandler,21,non-neutral
299,18,"Chandler, we have talked about this.","Chandler, wir haben darüber geredet.",Monica,6,anger
300,18,You are not supposed to give people advice!,Du sollst den Leuten keine Ratschläge geben!,Monica,8,anger
301,18,Now couldn't you just have made some sort of inappropriate joke?,Konntest du nicht einfach einen unpassenden Witz machen?,Monica,11,non-neutral
302,18,I,I,Chandler,1,neutral
303,18,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,Sie sind erst seit ein paar Wochen zusammen und Phoebe ist total auf Mike fixiert!,Monica,17,anger
304,18,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone","Sie wird ""Nein"" sagen, Davids Herz wird gebrochen sein, es wird zu schwer für sie sein, sich davon zu erholen und dann wird Phoebe alleine enden",Monica,25,non-neutral
305,18,"Man, that's some","Mann, das ist schon was.",Chandler,3,non-neutral
306,18,"Oh, that's not what you want...","Oh, das ist nicht das, was du willst...",Ross,6,neutral
307,19,"This is my father, Paul Stevens. Dad, this is Ross Geller.","Dies ist mein Vater, Paul Stevens. Dad, das ist Ross Geller.",Elizabeth,11,neutral
308,19,It-it's great to meet you Paul.,"Es-es ist toll, Sie zu treffen Paul.",Ross,6,joy
309,19,I usually prefer Elizabeth's boyfriends to address me as Mr. Stevens.,Ich in der Regel lieber Elizabeth Freunde zu mir als Mr. Stevens zu adressieren.,Paul,11,neutral
310,19,"Of course, of course, Mr. Stevens.","Natürlich, natürlich, Mr. Stevens.",Ross,6,neutral
311,19,"So Ross, what your problem?","Also Ross, was ist dein Problem?",Paul,5,anger
312,19,Eh-wh-Excuse me?,Eh-wh-Entschuldigung?,Ross,2,surprise
313,19,Why can't you get a girlfriend your own age?,Warum können Sie nicht eine Freundin bekommen Ihr eigenes Alter?,Paul,9,anger
314,19,That's funny. Umm .  It's not funny.,Das ist lustig. Umm .  Es ist nicht witzig.,Ross,7,fear
315,19,I,I,Paul,1,neutral
316,19,Okay.,"Okay. Ich kann, ich kann das sehen.",Ross,1,neutral
317,19,"I can, I can see that.","Ich kann, ich kann das sehen.",Ross,6,neutral
318,19,"Umm, but I think if you give me umm, one chance I can, I can change your mind.","Aber ich denke, wenn du mir eine Chance gibst, kann ich deine Meinung ändern.",Ross,18,fear
319,19,Okay.,Ich kann deine Meinung ändern. Okay.,Paul,1,neutral
320,19,What?,Okay. Was?,Ross,1,neutral
321,19,Okay. I'll give you one chance to change my mind.  You got one minute.,"Okay. Ich werde dir eine Chance geben, meine Meinung zu ändern.  Du hast eine Minute.",Paul,14,anger
322,19,Daddy!,Daddy!,Elizabeth,1,surprise
323,19,"Oh well, it's not on TV yet.","Ach so, es ist noch nicht im Fernsehen.",Joey,7,neutral
324,19,"Well, then it's not on the wall yet.","Nun, dann ist es noch nicht an der Wand.",The Dry Cleaner,8,neutral
325,19,"Okay, fine, I will bring you a tape, huh?","Okay, gut, ich bringe Ihnen ein Band, ja?",Joey,9,neutral
326,19,"So umm, now do you have any of Matt Lauer's clothes here? Maybe? Just ones that haven't been cleaned yet?","Also, ähm, hast du noch was von Matt Lauers Klamotten hier? Vielleicht? Nur solche, die noch nicht gewaschen wurden?",Phoebe,20,neutral
327,20,Ooooohh!,Ooooohh!,Joey and Chandler,1,surprise
328,20,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.","Oh ja, ich bin mir sicher.  Und auf einmal waren seine Hände nicht mehr das Problem.",Phoebe,15,neutral
329,20,Was it...?,War es...?,Monica,2,surprise
330,20,"Oh, boy scouts could have camped under there.","Oh, Pfadfinder könnten da drunter gezeltet haben.",Phoebe,8,neutral
331,20,"""Ooo,"" what?","""Ooo,"" was?",Rachel,2,surprise
332,20,Uma Thurman.,Uma Thurman.,Phoebe,2,neutral
333,20,Oh!,Oh!,Monica,1,surprise
334,20,The actress!,Die Schauspielerin!,Ross,2,surprise
335,20,Thanks Rach.,"Danke, Rachel.",Ross,2,neutral
336,20,So what are you gonna do?,"Also, was wirst du tun?",Chandler,6,surprise
337,20,You have to tell her!,"Sie haben, um ihr zu sagen!",Ross,5,joy
338,20,You have to tell her!,Du musst es ihr sagen!,Ross,5,joy
339,20,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!","Es ist Ihre moralische Verpflichtung, als Freund, als Frau, ich denke, es ist eine feministische Frage!",Ross,16,non-neutral
340,20,Guys?,Jungs?,Ross,1,non-neutral
341,20,Guys?,Kerle?,Ross,1,non-neutral
342,20,"Oh, yeah, you have to tell her.","Oh, ja, du musst es ihr sagen.",Chandler,7,neutral
343,20,Feminist issue. That's where I went!,Feministisches Problem. Da bin ich hin!,Joey,6,neutral
344,20,She is gonna hate me.,Sie wird mich hassen.,Phoebe,5,fear
345,20,"Yeah, well...","Ja, nun...",Ross,2,neutral
346,21,Will you marry me?,Willst du mich heiraten?,Chandler,4,non-neutral
347,21,It's the big night! We wanted to wish you good luck!,Es ist die große Nacht! Wir wollten dir viel Glück wünschen!,Joey,11,joy
348,21,"Yeah, yeah you have the ring?","Ja, ja, hast du den Ring?",Ross,6,neutral
349,21,"Yeah, right here in my pocket.  Pheebs?","Ja, genau hier in meiner Tasche.  Pheebs?",Chandler,7,neutral
350,21,Oh! Oop!,Oh! Ups!,Phoebe,2,surprise
351,21,"Okay, now will you guys get out of here? I want this is to be a surprise and she's gonna know.","Okay, jetzt werden Sie Jungs hier raus? Ich möchte, dass das eine Überraschung ist und sie wird es wissen.",Chandler,21,neutral
352,21,Yeah-yeah you guys. Get out of here!,"Ja, ja, ihr Jungs. Raus mit euch!",Ross,7,neutral
353,21,Hi guys.,"Hi, Leute.",Monica,2,neutral
354,21,You are beautiful.,Du bist wunderschön.,Chandler,3,joy
355,21,"Oh, thank you!   What's going on?","Oh, danke schön!   Was ist denn hier los?",Monica,6,joy
356,21,We're just really very excited about this charity event that we have to go to.,"Wir sind nur wirklich sehr aufgeregt über diese Charity-Veranstaltung, die wir haben, um zu gehen.",Rachel,15,neutral
357,22,"Okay umm, Ross?","Ok, ähm, Ross?",Rachel,3,neutral
358,22,"I'm-I'm really warm, so I'm going to be taking off my sweater.","Mir ist wirklich warm, also werde ich meinen Pullover ausziehen.",Rachel,12,neutral
359,22,"Now, I'm just letting you know that this is","Ich wollte dich nur wissen lassen, dass das hier",Rachel,9,neutral
360,22,Yep! That's hilarious!,Ja! Das ist ja witzig!,Ross,3,joy
361,22,I'm sorry. I'm done. I'm done.,Es tut mir leid. Ich bin fertig. Ich bin fertig. Ich bin fertig damit.,Rachel,6,neutral
362,22,"Y'know, last night was embarrassing for you too.","Weißt du, letzte Nacht war auch für dich peinlich.",Ross,8,neutral
363,22,"No, not really. I mean you've seen me naked hundreds of times.","Nein, nicht wirklich. Ich meine, du hast mich schon hunderte Male nackt gesehen.",Rachel,12,neutral
364,22,Uh-huh. But it was a first for the rest of my building.,Mhm-hm. Aber für den Rest meines Hauses war es eine Premiere.,Ross,12,neutral
365,22,"Okay. All right, that's true! But y'know I just don't embarrass that easily.","Ja, gut. In Ordnung, das ist wahr! Aber du weißt, dass ich nicht so leicht in Verlegenheit zu bringen bin.",Rachel,13,neutral
366,22,What?! You totally get embarrassed!,Was?! Du wirst total peinlich!,Ross,5,surprise
367,22,"No, I don't! Ross, I think I'm just a more secure person than you are.","Nein, das tue ich nicht! Ross, ich glaube, ich bin nur eine sichere Person als Sie sind.",Rachel,15,neutral
368,22,Is that so?,Ist das so?,Ross,3,neutral
369,22,Yeah.,"Ja, genau.",Rachel,1,neutral
370,22,Hey lady! I don't care how much you want it! Okay?! I am,"Hey, Lady! Es ist mir egal, wie sehr du es willst! Ok?! Ich bin",Ross,13,disgust
371,23,I can't believe it!,Ich kann es nicht glauben!,Phoebe,4,surprise
372,23,I did it!,Ich habe es geschafft!,Phoebe,3,joy
373,23,I rode a bike!,Ich bin Fahrrad gefahren!,Phoebe,4,joy
374,23,I never thought I'd be able to do that!,"Ich hätte nie gedacht, dass ich in der Lage sein würde, das zu tun!",Phoebe,9,joy
375,23,Thank you Ross.,"Danke, Ross.",Phoebe,3,joy
376,23,"Oh hey, don't thank me, thank yourself. You're the one who faced her fears and ultimately overcame them.","Oh hey, danken Sie nicht mir, danken Sie sich selbst. Sie sind derjenige, der ihre Ängste konfrontiert und schließlich überwand sie.",Ross,18,joy
377,23,"Well yeah, but then","Nun ja, aber dann",Chandler,4,non-neutral
378,23,"Yeah-No-but-but-but-but! We're just gonna go home and take a shower. Now, that's not scary right?","Ja-nein-aber-aber-aber! Wir werden einfach nach Hause gehen und duschen. Nun, das ist nicht beängstigend, oder?",Ross,15,non-neutral
379,23,Depends on what you mean by we.,"Kommt drauf an, was du mit ""wir"" meinst.",Chandler,7,neutral
380,24,"Hey, both you guys should be up there with me.","Hey, ihr beide solltet mit mir da oben sein.",Ross,10,neutral
381,24,"I mean, you two are-are my  I mean, I'm lucky to have just one good","Ich meine, ihr zwei seid meine... Ich meine, ich habe Glück, wenn ich nur einen guten",Ross,15,neutral
382,24,Thanks man.,"Danke, Mann.",Chandler,2,neutral
383,24,I gotta go check something over here.,Ich muss hier etwas nachsehen.,Joey,7,neutral
384,24,What a baby.,Was für ein Baby.,Chandler,3,non-neutral
385,24,Total wuss!,Totales Weichei!,Ross,2,non-neutral
386,25,David?,David?,Phoebe,1,neutral
387,25,Phoebe! Hi!,Phoebe! Hi!,David,2,joy
388,25,Oh my God!,"Oh, mein Gott!",Phoebe,3,surprise
389,25,"Wow, you look unbelievable.","Wow, du siehst unglaublich aus.",David,4,joy
390,25,Yeah. What-what are you doing here?,"Ja, ja. Was... Was machst du hier?",Phoebe,6,surprise
391,25,"Well, I'm back from Minsk... permanently.","Nun, ich bin zurück aus Minsk... dauerhaft.",David,6,non-neutral
392,25,What happened?,Und was ist passiert?,Phoebe,2,surprise
393,25,"Well, remember how I was trying to achieve the positronic distillation of subatomic particles?","Nun, erinnerst du dich, wie ich versucht habe, die positronische Destillation von subatomaren Partikeln zu erreichen?",David,14,neutral
394,25,Yeah?,"Ja, und?",Phoebe,1,neutral
395,25,"Well, after eight years of research I discovered that it can't be done.","Nun, nach acht Jahren Forschung fand ich heraus, dass es nicht möglich ist.",David,13,sadness
396,25,"Well, it's great that you're back! How are you?","Nun, es ist toll, dass du zurück bist! Und wie geht's dir?",Phoebe,9,joy
397,25,"Good, good, life is good...","Gut, gut, das Leben ist gut...",David,5,non-neutral
398,25,Good!,Gut!,Phoebe,1,joy
399,25,"Ah well, I-I'm seeing someone.","Ah ja, ich... ich treffe mich mit jemandem.",David,5,non-neutral
400,25,"Oh, good for you.","Oh, schön für dich.",Phoebe,4,neutral
401,25,"She's also a scientist, so she's very smart and pretty and... well, it's actually because of you, really, that we're together, I mean, I saw what you had with that Mike guy, and I just said ""Boy, I want that"".","Sie ist auch Wissenschaftlerin, also ist sie sehr klug und hübsch und... nun, es ist eigentlich wegen dir, dass wir zusammen sind, ich meine, ich habe gesehen, was du mit diesem Mike hattest, und ich sagte nur ""Junge, das will ich"".",David,40,non-neutral
402,25,Mike and I broke up.,Mike und ich haben uns getrennt.,Phoebe,5,sadness
403,25,"It means that we can keep trying, but there's    a good chance this may never happen for us.","Es bedeutet, dass wir es weiter versuchen können, aber es besteht eine gute Chance, dass das für uns nie passieren wird.",Chandler,18,sadness
404,25,Oh my God!,"Oh, mein Gott!",Monica,3,surprise
